"Region","Indicator","Unit","Date","Value"
"Argentina","Agriculture & forestry","Index","2010",100
"Argentina","Light manufacturing","Index","2010",100
"Argentina","Telecom","Index","2010",100
"Argentina","Electricity","Index","2010",100
"Argentina","Banking","Index","2010",100
"Argentina","Insurance","Index","2010",100
"Argentina","Transport","Index","2010",79.6
"Argentina","Media","Index","2010",30
"Argentina","Construction, tourism & retail","Index","2010",100
"Argentina","Health care & waste management","Index","2010",100
"Argentina","Procedures","Number","2010",18
"Argentina","Time","days","2010",50
"Argentina","Ease of establishment index","0-100","2010",65
"Argentina","Strength of lease rights index","0-100","2010",79.3
"Argentina","Strength of ownership rights index","0-100","2010",100
"Argentina","Access to land information index","0-100","2010",44.4
"Argentina","Availability of land information index","0-100","2010",85
"Argentina","Time to lease private land","days","2010",48
"Argentina","Time to lease public land","days","2010",112
"Argentina","Strength of laws index","0-100","2010",63.5
"Argentina","Ease of process index","0-100","2010",72.2
"Argentina","Extent of judicial assistance index","0-100","2010",55.1
"Armenia","Mining, oil & gas","Index","2010",74.5
"Armenia","Agriculture & forestry","Index","2010",50
"Armenia","Light manufacturing","Index","2010",100
"Armenia","Telecom","Index","2010",100
"Armenia","Electricity","Index","2010",100
"Armenia","Banking","Index","2010",100
"Armenia","Insurance","Index","2010",100
"Armenia","Transport","Index","2010",55.6
"Armenia","Media","Index","2010",100
"Armenia","Construction, tourism & retail","Index","2010",100
"Armenia","Health care & waste management","Index","2010",100
"Armenia","Procedures","Number","2010",8
"Armenia","Time","days","2010",18
"Armenia","Ease of establishment index","0-100","2010",78.9
"Armenia","Strength of lease rights index","0-100","2010",92.8
"Armenia","Strength of ownership rights index","0-100","2010",100
"Armenia","Access to land information index","0-100","2010",73.7
"Armenia","Availability of land information index","0-100","2010",95
"Armenia","Time to lease private land","days","2010",10
"Armenia","Time to lease public land","days","2010",57
"Armenia","Strength of laws index","0-100","2010",89.9
"Armenia","Ease of process index","0-100","2010",82.3
"Armenia","Extent of judicial assistance index","0-100","2010",27.3
"Austria","Mining, oil & gas","Index","2010",100
"Austria","Agriculture & forestry","Index","2010",100
"Austria","Light manufacturing","Index","2010",100
"Austria","Telecom","Index","2010",100
"Austria","Electricity","Index","2010",70.9
"Austria","Banking","Index","2010",100
"Austria","Insurance","Index","2010",100
"Austria","Transport","Index","2010",79.6
"Austria","Media","Index","2010",74.5
"Austria","Construction, tourism & retail","Index","2010",100
"Austria","Health care & waste management","Index","2010",100
"Austria","Procedures","Number","2010",10
"Austria","Time","days","2010",30
"Austria","Ease of establishment index","0-100","2010",73.7
"Austria","Strength of lease rights index","0-100","2010",85.7
"Austria","Strength of ownership rights index","0-100","2010",100
"Austria","Access to land information index","0-100","2010",42.1
"Austria","Availability of land information index","0-100","2010",80
"Austria","Time to lease private land","days","2010",33
"Austria","Time to lease public land","days","2010",79
"Austria","Strength of laws index","0-100","2010",95.4
"Austria","Ease of process index","0-100","2010",83.7
"Austria","Extent of judicial assistance index","0-100","2010",83
"Azerbaijan","Mining, oil & gas","Index","2010",49
"Azerbaijan","Agriculture & forestry","Index","2010",100
"Azerbaijan","Light manufacturing","Index","2010",100
"Azerbaijan","Telecom","Index","2010",100
"Azerbaijan","Electricity","Index","2010",100
"Azerbaijan","Banking","Index","2010",100
"Azerbaijan","Insurance","Index","2010",100
"Azerbaijan","Transport","Index","2010",100
"Azerbaijan","Media","Index","2010",16.5
"Azerbaijan","Construction, tourism & retail","Index","2010",100
"Azerbaijan","Health care & waste management","Index","2010",100
"Azerbaijan","Procedures","Number","2010",7
"Azerbaijan","Time","days","2010",11
"Azerbaijan","Ease of establishment index","0-100","2010",71.6
"Azerbaijan","Strength of lease rights index","0-100","2010",78.5
"Azerbaijan","Strength of ownership rights index","0-100","2010",100
"Azerbaijan","Access to land information index","0-100","2010",42.1
"Azerbaijan","Availability of land information index","0-100","2010",85
"Azerbaijan","Time to lease private land","days","2010",58
"Azerbaijan","Time to lease public land","days","2010",105
"Azerbaijan","Strength of laws index","0-100","2010",82.4
"Azerbaijan","Ease of process index","0-100","2010",53.6
"Azerbaijan","Extent of judicial assistance index","0-100","2010",37
"Bangladesh","Mining, oil & gas","Index","2010",100
"Bangladesh","Agriculture & forestry","Index","2010",100
"Bangladesh","Light manufacturing","Index","2010",100
"Bangladesh","Telecom","Index","2010",100
"Bangladesh","Electricity","Index","2010",100
"Bangladesh","Banking","Index","2010",100
"Bangladesh","Insurance","Index","2010",100
"Bangladesh","Transport","Index","2010",100
"Bangladesh","Media","Index","2010",100
"Bangladesh","Construction, tourism & retail","Index","2010",100
"Bangladesh","Health care & waste management","Index","2010",100
"Bangladesh","Procedures","Number","2010",9
"Bangladesh","Time","days","2010",55
"Bangladesh","Ease of establishment index","0-100","2010",55.3
"Bangladesh","Strength of lease rights index","0-100","2010",100
"Bangladesh","Strength of ownership rights index","0-100","2010",100
"Bangladesh","Access to land information index","0-100","2010",26.3
"Bangladesh","Availability of land information index","0-100","2010",73.7
"Bangladesh","Time to lease private land","days","2010",58
"Bangladesh","Time to lease public land","days","2010",240
"Bangladesh","Strength of laws index","0-100","2010",84.9
"Bangladesh","Ease of process index","0-100","2010",67.5
"Bangladesh","Extent of judicial assistance index","0-100","2010",55.3
"Belarus","Mining, oil & gas","Index","2010",100
"Belarus","Agriculture & forestry","Index","2010",100
"Belarus","Light manufacturing","Index","2010",100
"Belarus","Telecom","Index","2010",75
"Belarus","Electricity","Index","2010",64.3
"Belarus","Banking","Index","2010",100
"Belarus","Insurance","Index","2010",49
"Belarus","Transport","Index","2010",80
"Belarus","Media","Index","2010",30
"Belarus","Construction, tourism & retail","Index","2010",100
"Belarus","Health care & waste management","Index","2010",100
"Belarus","Procedures","Number","2010",6
"Belarus","Time","days","2010",7
"Belarus","Ease of establishment index","0-100","2010",78.9
"Belarus","Strength of lease rights index","0-100","2010",71.4
"Belarus","Strength of ownership rights index","0-100","2010",100
"Belarus","Access to land information index","0-100","2010",50
"Belarus","Availability of land information index","0-100","2010",60
"Belarus","Time to lease private land","days","2010",34
"Belarus","Time to lease public land","days","2010",97
"Belarus","Strength of laws index","0-100","2010",78.3
"Belarus","Ease of process index","0-100","2010",79
"Belarus","Extent of judicial assistance index","0-100","2010",84.9
"Bolivia","Mining, oil & gas","Index","2010",49
"Bolivia","Agriculture & forestry","Index","2010",100
"Bolivia","Light manufacturing","Index","2010",100
"Bolivia","Telecom","Index","2010",49
"Bolivia","Electricity","Index","2010",49
"Bolivia","Banking","Index","2010",100
"Bolivia","Insurance","Index","2010",100
"Bolivia","Transport","Index","2010",89.8
"Bolivia","Media","Index","2010",100
"Bolivia","Construction, tourism & retail","Index","2010",100
"Bolivia","Health care & waste management","Index","2010",100
"Bolivia","Procedures","Number","2010",18
"Bolivia","Time","days","2010",54
"Bolivia","Ease of establishment index","0-100","2010",63.2
"Bolivia","Strength of lease rights index","0-100","2010",65
"Bolivia","Strength of ownership rights index","0-100","2010",87.5
"Bolivia","Access to land information index","0-100","2010",33.3
"Bolivia","Availability of land information index","0-100","2010",65
"Bolivia","Time to lease private land","days","2010",42
"Bolivia","Time to lease public land","days","2010",170
"Bolivia","Strength of laws index","0-100","2010",80.3
"Bolivia","Ease of process index","0-100","2010",65.7
"Bolivia","Extent of judicial assistance index","0-100","2010",54.2
"Bosnia and Herzegovina","Mining, oil & gas","Index","2010",100
"Bosnia and Herzegovina","Agriculture & forestry","Index","2010",100
"Bosnia and Herzegovina","Light manufacturing","Index","2010",87.3
"Bosnia and Herzegovina","Telecom","Index","2010",100
"Bosnia and Herzegovina","Electricity","Index","2010",85.7
"Bosnia and Herzegovina","Banking","Index","2010",100
"Bosnia and Herzegovina","Insurance","Index","2010",100
"Bosnia and Herzegovina","Transport","Index","2010",100
"Bosnia and Herzegovina","Media","Index","2010",49
"Bosnia and Herzegovina","Construction, tourism & retail","Index","2010",100
"Bosnia and Herzegovina","Health care & waste management","Index","2010",100
"Bosnia and Herzegovina","Procedures","Number","2010",14
"Bosnia and Herzegovina","Time","days","2010",83
"Bosnia and Herzegovina","Ease of establishment index","0-100","2010",65.8
"Bosnia and Herzegovina","Strength of lease rights index","0-100","2010",75
"Bosnia and Herzegovina","Strength of ownership rights index","0-100","2010",100
"Bosnia and Herzegovina","Access to land information index","0-100","2010",45
"Bosnia and Herzegovina","Availability of land information index","0-100","2010",75
"Bosnia and Herzegovina","Time to lease private land","days","2010",31
"Bosnia and Herzegovina","Strength of laws index","0-100","2010",72.6
"Bosnia and Herzegovina","Ease of process index","0-100","2010",57.1
"Bosnia and Herzegovina","Extent of judicial assistance index","0-100","2010",76.3
"Brazil","Mining, oil & gas","Index","2010",100
"Brazil","Agriculture & forestry","Index","2010",100
"Brazil","Light manufacturing","Index","2010",100
"Brazil","Telecom","Index","2010",100
"Brazil","Electricity","Index","2010",100
"Brazil","Banking","Index","2010",100
"Brazil","Insurance","Index","2010",100
"Brazil","Transport","Index","2010",68
"Brazil","Media","Index","2010",30
"Brazil","Construction, tourism & retail","Index","2010",100
"Brazil","Health care & waste management","Index","2010",50
"Brazil","Procedures","Number","2010",17
"Brazil","Time","days","2010",166
"Brazil","Ease of establishment index","0-100","2010",62.5
"Brazil","Strength of lease rights index","0-100","2010",85.7
"Brazil","Strength of ownership rights index","0-100","2010",100
"Brazil","Access to land information index","0-100","2010",33.3
"Brazil","Availability of land information index","0-100","2010",75
"Brazil","Time to lease private land","days","2010",66
"Brazil","Time to lease public land","days","2010",180
"Brazil","Strength of laws index","0-100","2010",84.9
"Brazil","Ease of process index","0-100","2010",45.7
"Brazil","Extent of judicial assistance index","0-100","2010",57.2
"Bulgaria","Mining, oil & gas","Index","2010",100
"Bulgaria","Agriculture & forestry","Index","2010",100
"Bulgaria","Light manufacturing","Index","2010",100
"Bulgaria","Telecom","Index","2010",100
"Bulgaria","Electricity","Index","2010",100
"Bulgaria","Banking","Index","2010",100
"Bulgaria","Insurance","Index","2010",100
"Bulgaria","Transport","Index","2010",79.6
"Bulgaria","Media","Index","2010",100
"Bulgaria","Construction, tourism & retail","Index","2010",100
"Bulgaria","Health care & waste management","Index","2010",100
"Bulgaria","Procedures","Number","2010",5
"Bulgaria","Time","days","2010",20
"Bulgaria","Ease of establishment index","0-100","2010",78.9
"Bulgaria","Strength of lease rights index","0-100","2010",85.7
"Bulgaria","Strength of ownership rights index","0-100","2010",100
"Bulgaria","Access to land information index","0-100","2010",36.8
"Bulgaria","Availability of land information index","0-100","2010",95
"Bulgaria","Time to lease private land","days","2010",60
"Bulgaria","Time to lease public land","days","2010",351
"Bulgaria","Strength of laws index","0-100","2010",93.1
"Bulgaria","Ease of process index","0-100","2010",64.7
"Bulgaria","Extent of judicial assistance index","0-100","2010",68.6
"Burkina Faso","Mining, oil & gas","Index","2010",95
"Burkina Faso","Agriculture & forestry","Index","2010",100
"Burkina Faso","Light manufacturing","Index","2010",100
"Burkina Faso","Electricity","Index","2010",100
"Burkina Faso","Banking","Index","2010",100
"Burkina Faso","Insurance","Index","2010",100
"Burkina Faso","Transport","Index","2010",100
"Burkina Faso","Media","Index","2010",100
"Burkina Faso","Construction, tourism & retail","Index","2010",100
"Burkina Faso","Health care & waste management","Index","2010",100
"Burkina Faso","Procedures","Number","2010",5
"Burkina Faso","Time","days","2010",15
"Burkina Faso","Ease of establishment index","0-100","2010",44.7
"Burkina Faso","Strength of lease rights index","0-100","2010",74.9
"Burkina Faso","Strength of ownership rights index","0-100","2010",50
"Burkina Faso","Access to land information index","0-100","2010",31.6
"Burkina Faso","Availability of land information index","0-100","2010",50
"Burkina Faso","Time to lease public land","days","2010",120
"Burkina Faso","Strength of laws index","0-100","2010",94.9
"Burkina Faso","Ease of process index","0-100","2010",67.6
"Burkina Faso","Extent of judicial assistance index","0-100","2010",67.9
"Cambodia","Mining, oil & gas","Index","2010",100
"Cambodia","Agriculture & forestry","Index","2010",100
"Cambodia","Light manufacturing","Index","2010",100
"Cambodia","Telecom","Index","2010",100
"Cambodia","Electricity","Index","2010",85.7
"Cambodia","Banking","Index","2010",100
"Cambodia","Insurance","Index","2010",100
"Cambodia","Transport","Index","2010",69.8
"Cambodia","Media","Index","2010",100
"Cambodia","Construction, tourism & retail","Index","2010",100
"Cambodia","Health care & waste management","Index","2010",100
"Cambodia","Procedures","Number","2010",10
"Cambodia","Time","days","2010",86
"Cambodia","Ease of establishment index","0-100","2010",44.7
"Cambodia","Strength of lease rights index","0-100","2010",92.9
"Cambodia","Access to land information index","0-100","2010",41.7
"Cambodia","Availability of land information index","0-100","2010",52.5
"Cambodia","Time to lease private land","days","2010",41
"Cambodia","Time to lease public land","days","2010",119
"Cambodia","Strength of laws index","0-100","2010",92.4
"Cambodia","Ease of process index","0-100","2010",48.6
"Cambodia","Extent of judicial assistance index","0-100","2010",46
"Cameroon","Mining, oil & gas","Index","2010",95
"Cameroon","Agriculture & forestry","Index","2010",100
"Cameroon","Light manufacturing","Index","2010",100
"Cameroon","Telecom","Index","2010",100
"Cameroon","Electricity","Index","2010",71.4
"Cameroon","Banking","Index","2010",100
"Cameroon","Insurance","Index","2010",100
"Cameroon","Transport","Index","2010",49
"Cameroon","Media","Index","2010",49
"Cameroon","Construction, tourism & retail","Index","2010",100
"Cameroon","Health care & waste management","Index","2010",100
"Cameroon","Procedures","Number","2010",14
"Cameroon","Time","days","2010",82
"Cameroon","Ease of establishment index","0-100","2010",41.1
"Cameroon","Strength of lease rights index","0-100","2010",73.6
"Cameroon","Strength of ownership rights index","0-100","2010",75
"Cameroon","Access to land information index","0-100","2010",52.6
"Cameroon","Availability of land information index","0-100","2010",55
"Cameroon","Time to lease private land","days","2010",75
"Cameroon","Time to lease public land","days","2010",108
"Cameroon","Strength of laws index","0-100","2010",87.4
"Cameroon","Ease of process index","0-100","2010",79.6
"Cameroon","Extent of judicial assistance index","0-100","2010",64.6
"Canada","Mining, oil & gas","Index","2010",100
"Canada","Agriculture & forestry","Index","2010",100
"Canada","Light manufacturing","Index","2010",81.1
"Canada","Telecom","Index","2010",46.7
"Canada","Electricity","Index","2010",100
"Canada","Banking","Index","2010",65
"Canada","Insurance","Index","2010",100
"Canada","Transport","Index","2010",79.6
"Canada","Media","Index","2010",73.4
"Canada","Construction, tourism & retail","Index","2010",100
"Canada","Health care & waste management","Index","2010",50
"Canada","Procedures","Number","2010",2
"Canada","Time","days","2010",6
"Canada","Ease of establishment index","0-100","2010",81.6
"Canada","Strength of lease rights index","0-100","2010",100
"Canada","Strength of ownership rights index","0-100","2010",100
"Canada","Access to land information index","0-100","2010",46.2
"Canada","Availability of land information index","0-100","2010",85
"Canada","Time to lease private land","days","2010",68
"Canada","Time to lease public land","days","2010",131
"Canada","Strength of laws index","0-100","2010",89.9
"Canada","Ease of process index","0-100","2010",84.7
"Canada","Extent of judicial assistance index","0-100","2010",94
"Chile","Mining, oil & gas","Index","2010",100
"Chile","Agriculture & forestry","Index","2010",100
"Chile","Light manufacturing","Index","2010",100
"Chile","Telecom","Index","2010",100
"Chile","Electricity","Index","2010",100
"Chile","Banking","Index","2010",100
"Chile","Insurance","Index","2010",100
"Chile","Transport","Index","2010",100
"Chile","Media","Index","2010",100
"Chile","Construction, tourism & retail","Index","2010",100
"Chile","Health care & waste management","Index","2010",100
"Chile","Procedures","Number","2010",11
"Chile","Time","days","2010",29
"Chile","Ease of establishment index","0-100","2010",63.2
"Chile","Strength of lease rights index","0-100","2010",85.7
"Chile","Strength of ownership rights index","0-100","2010",100
"Chile","Access to land information index","0-100","2010",33.3
"Chile","Availability of land information index","0-100","2010",80
"Chile","Time to lease private land","days","2010",23
"Chile","Time to lease public land","days","2010",93
"Chile","Strength of laws index","0-100","2010",94.9
"Chile","Ease of process index","0-100","2010",62.8
"Chile","Extent of judicial assistance index","0-100","2010",74.8
"China","Mining, oil & gas","Index","2010",99.5
"China","Agriculture & forestry","Index","2010",100
"China","Light manufacturing","Index","2010",75
"China","Telecom","Index","2010",49
"China","Electricity","Index","2010",85.4
"China","Banking","Index","2010",62.5
"China","Insurance","Index","2010",50
"China","Transport","Index","2010",69.4
"China","Media","Index","2010",0
"China","Construction, tourism & retail","Index","2010",100
"China","Health care & waste management","Index","2010",85
"China","Procedures","Number","2010",18
"China","Time","days","2010",65
"China","Ease of establishment index","0-100","2010",63.7
"China","Strength of lease rights index","0-100","2010",96.4
"China","Access to land information index","0-100","2010",50
"China","Availability of land information index","0-100","2010",52.5
"China","Time to lease private land","days","2010",59
"China","Time to lease public land","days","2010",129
"China","Strength of laws index","0-100","2010",94.9
"China","Ease of process index","0-100","2010",76.1
"China","Extent of judicial assistance index","0-100","2010",60.2
"Colombia","Mining, oil & gas","Index","2010",100
"Colombia","Agriculture & forestry","Index","2010",100
"Colombia","Light manufacturing","Index","2010",100
"Colombia","Telecom","Index","2010",100
"Colombia","Electricity","Index","2010",100
"Colombia","Banking","Index","2010",100
"Colombia","Insurance","Index","2010",100
"Colombia","Transport","Index","2010",100
"Colombia","Media","Index","2010",70
"Colombia","Construction, tourism & retail","Index","2010",100
"Colombia","Health care & waste management","Index","2010",100
"Colombia","Procedures","Number","2010",13
"Colombia","Time","days","2010",27
"Colombia","Ease of establishment index","0-100","2010",68.4
"Colombia","Strength of lease rights index","0-100","2010",85.7
"Colombia","Strength of ownership rights index","0-100","2010",100
"Colombia","Access to land information index","0-100","2010",52.6
"Colombia","Availability of land information index","0-100","2010",80
"Colombia","Time to lease private land","days","2010",40
"Colombia","Time to lease public land","days","2010",111
"Colombia","Strength of laws index","0-100","2010",93.1
"Colombia","Ease of process index","0-100","2010",52.3
"Colombia","Extent of judicial assistance index","0-100","2010",18.2
"Costa Rica","Mining, oil & gas","Index","2010",100
"Costa Rica","Agriculture & forestry","Index","2010",100
"Costa Rica","Light manufacturing","Index","2010",100
"Costa Rica","Telecom","Index","2010",100
"Costa Rica","Electricity","Index","2010",35
"Costa Rica","Banking","Index","2010",100
"Costa Rica","Insurance","Index","2010",100
"Costa Rica","Transport","Index","2010",100
"Costa Rica","Media","Index","2010",100
"Costa Rica","Construction, tourism & retail","Index","2010",100
"Costa Rica","Health care & waste management","Index","2010",100
"Costa Rica","Procedures","Number","2010",14
"Costa Rica","Time","days","2010",63
"Costa Rica","Ease of establishment index","0-100","2010",73.7
"Costa Rica","Strength of lease rights index","0-100","2010",100
"Costa Rica","Strength of ownership rights index","0-100","2010",100
"Costa Rica","Access to land information index","0-100","2010",73.7
"Costa Rica","Availability of land information index","0-100","2010",60
"Costa Rica","Time to lease private land","days","2010",23
"Costa Rica","Time to lease public land","days","2010",136
"Costa Rica","Strength of laws index","0-100","2010",92.4
"Costa Rica","Ease of process index","0-100","2010",59
"Costa Rica","Extent of judicial assistance index","0-100","2010",50.9
"Côte d'Ivoire","Mining, oil & gas","Index","2010",100
"Côte d'Ivoire","Agriculture & forestry","Index","2010",100
"Côte d'Ivoire","Light manufacturing","Index","2010",100
"Côte d'Ivoire","Telecom","Index","2010",100
"Côte d'Ivoire","Electricity","Index","2010",100
"Côte d'Ivoire","Banking","Index","2010",100
"Côte d'Ivoire","Insurance","Index","2010",100
"Côte d'Ivoire","Transport","Index","2010",100
"Côte d'Ivoire","Media","Index","2010",100
"Côte d'Ivoire","Construction, tourism & retail","Index","2010",100
"Côte d'Ivoire","Health care & waste management","Index","2010",100
"Côte d'Ivoire","Procedures","Number","2010",12
"Côte d'Ivoire","Time","days","2010",42
"Côte d'Ivoire","Ease of establishment index","0-100","2010",52.6
"Côte d'Ivoire","Strength of lease rights index","0-100","2010",86.6
"Côte d'Ivoire","Strength of ownership rights index","0-100","2010",62.5
"Côte d'Ivoire","Access to land information index","0-100","2010",47.4
"Côte d'Ivoire","Availability of land information index","0-100","2010",75
"Côte d'Ivoire","Time to lease private land","days","2010",62
"Côte d'Ivoire","Time to lease public land","days","2010",276
"Côte d'Ivoire","Strength of laws index","0-100","2010",94.9
"Côte d'Ivoire","Ease of process index","0-100","2010",82.9
"Côte d'Ivoire","Extent of judicial assistance index","0-100","2010",55.8
"Croatia","Mining, oil & gas","Index","2010",100
"Croatia","Agriculture & forestry","Index","2010",100
"Croatia","Light manufacturing","Index","2010",100
"Croatia","Telecom","Index","2010",100
"Croatia","Electricity","Index","2010",100
"Croatia","Banking","Index","2010",100
"Croatia","Insurance","Index","2010",100
"Croatia","Transport","Index","2010",69.4
"Croatia","Media","Index","2010",100
"Croatia","Construction, tourism & retail","Index","2010",100
"Croatia","Health care & waste management","Index","2010",100
"Croatia","Procedures","Number","2010",9
"Croatia","Time","days","2010",23
"Croatia","Ease of establishment index","0-100","2010",81.6
"Croatia","Strength of lease rights index","0-100","2010",85.7
"Croatia","Strength of ownership rights index","0-100","2010",100
"Croatia","Access to land information index","0-100","2010",55
"Croatia","Availability of land information index","0-100","2010",75
"Croatia","Time to lease private land","days","2010",78
"Croatia","Time to lease public land","days","2010",107
"Croatia","Strength of laws index","0-100","2010",93.1
"Croatia","Ease of process index","0-100","2010",71.4
"Croatia","Extent of judicial assistance index","0-100","2010",52.7
"Czech Republic","Mining, oil & gas","Index","2010",100
"Czech Republic","Agriculture & forestry","Index","2010",100
"Czech Republic","Light manufacturing","Index","2010",100
"Czech Republic","Telecom","Index","2010",100
"Czech Republic","Electricity","Index","2010",100
"Czech Republic","Banking","Index","2010",100
"Czech Republic","Insurance","Index","2010",100
"Czech Republic","Transport","Index","2010",79.6
"Czech Republic","Media","Index","2010",100
"Czech Republic","Construction, tourism & retail","Index","2010",100
"Czech Republic","Health care & waste management","Index","2010",100
"Czech Republic","Procedures","Number","2010",11
"Czech Republic","Time","days","2010",18
"Czech Republic","Ease of establishment index","0-100","2010",81.6
"Czech Republic","Strength of lease rights index","0-100","2010",85.7
"Czech Republic","Strength of ownership rights index","0-100","2010",100
"Czech Republic","Access to land information index","0-100","2010",75
"Czech Republic","Availability of land information index","0-100","2010",90
"Czech Republic","Time to lease private land","days","2010",96
"Czech Republic","Time to lease public land","days","2010",131
"Czech Republic","Strength of laws index","0-100","2010",97.4
"Czech Republic","Ease of process index","0-100","2010",88.5
"Czech Republic","Extent of judicial assistance index","0-100","2010",65.8
"Ecuador","Mining, oil & gas","Index","2010",100
"Ecuador","Agriculture & forestry","Index","2010",100
"Ecuador","Light manufacturing","Index","2010",100
"Ecuador","Telecom","Index","2010",100
"Ecuador","Electricity","Index","2010",85.4
"Ecuador","Banking","Index","2010",100
"Ecuador","Insurance","Index","2010",100
"Ecuador","Transport","Index","2010",69.8
"Ecuador","Media","Index","2010",74.5
"Ecuador","Construction, tourism & retail","Index","2010",100
"Ecuador","Health care & waste management","Index","2010",100
"Ecuador","Procedures","Number","2010",16
"Ecuador","Time","days","2010",68
"Ecuador","Ease of establishment index","0-100","2010",55.3
"Ecuador","Strength of lease rights index","0-100","2010",61.5
"Ecuador","Strength of ownership rights index","0-100","2010",100
"Ecuador","Access to land information index","0-100","2010",27.8
"Ecuador","Availability of land information index","0-100","2010",77.5
"Ecuador","Time to lease private land","days","2010",106
"Ecuador","Time to lease public land","days","2010",151
"Ecuador","Strength of laws index","0-100","2010",86.3
"Ecuador","Ease of process index","0-100","2010",58.3
"Ecuador","Extent of judicial assistance index","0-100","2010",59.8
"Egypt, Arab Rep.","Mining, oil & gas","Index","2010",100
"Egypt, Arab Rep.","Agriculture & forestry","Index","2010",100
"Egypt, Arab Rep.","Light manufacturing","Index","2010",100
"Egypt, Arab Rep.","Telecom","Index","2010",100
"Egypt, Arab Rep.","Electricity","Index","2010",100
"Egypt, Arab Rep.","Banking","Index","2010",50
"Egypt, Arab Rep.","Insurance","Index","2010",100
"Egypt, Arab Rep.","Transport","Index","2010",76
"Egypt, Arab Rep.","Media","Index","2010",50
"Egypt, Arab Rep.","Construction, tourism & retail","Index","2010",83
"Egypt, Arab Rep.","Health care & waste management","Index","2010",100
"Egypt, Arab Rep.","Procedures","Number","2010",7
"Egypt, Arab Rep.","Time","days","2010",8
"Egypt, Arab Rep.","Ease of establishment index","0-100","2010",63.2
"Egypt, Arab Rep.","Strength of lease rights index","0-100","2010",85.7
"Egypt, Arab Rep.","Strength of ownership rights index","0-100","2010",75
"Egypt, Arab Rep.","Access to land information index","0-100","2010",30
"Egypt, Arab Rep.","Availability of land information index","0-100","2010",50
"Egypt, Arab Rep.","Time to lease private land","days","2010",45
"Egypt, Arab Rep.","Strength of laws index","0-100","2010",89.9
"Egypt, Arab Rep.","Ease of process index","0-100","2010",74.9
"Egypt, Arab Rep.","Extent of judicial assistance index","0-100","2010",54.2
"Ethiopia","Mining, oil & gas","Index","2010",100
"Ethiopia","Agriculture & forestry","Index","2010",100
"Ethiopia","Light manufacturing","Index","2010",100
"Ethiopia","Telecom","Index","2010",0
"Ethiopia","Banking","Index","2010",0
