6,male,,,,2013,5,2,1,,Construction,Blue Collar,1,0,0,District 12,,,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1.93146193,1,3.034657955,0,-0.271099925,0,-0.428488374,0,-0.498266846,1,1.029387832,0,1.227152824,0,0.427046299,1,1.803964496,1,2.425456285,0,-0.3294065,0,-0.321888655,1,1.516220331,0,-0.294564456,0,-0.388055086,0,-0.235809952,0,-0.135798275,0,-0.156860039,0.846869528,0.687656045,0.167018458,0,urban,50000,150000,100000,1,0,0,0,0,0,0,1,2,2,2,2,1,1,1,3,0,2,2,2,0,1,0,12081,9.399389267,12081,0.34602657,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-1.732620716,0,1,0,0.693147182,0.693147182,-1.726757884,-1.732620716,0,0.638478857,5,1,,,0.638478856,Untreated,On support,5,,691,,0,,,District 12,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,0,0
10,female,Syria,,,2012,4,3,1,,N/A,Unemployed,0,1,0,,,Abu Nsair,1,1,0,0,0,0,0,1,-1,-1,0,0,1,0,0,0,1,1,0,0,0,-0.517320216,0,-0.329257637,0,-0.271099925,0,-0.428488374,0,-0.498266846,1,1.029387832,-1,-0.814232469,-1,-2.339764118,0,-0.55388248,0,-0.411957264,1,3.033284664,0,-0.321888655,0,-0.658993304,0,-0.294564456,1,2.574831009,1,4.237209797,0,-0.135798275,0,-0.156860039,-0.652196884,0.1133013,0.753497601,1,urban,50000,150000,100000,1,0,0,0,0,0,0,1,2,2,2,2,1,1,0,4,0,2,0,0,0,0,0,12081,9.399389267,12081,0.34602657,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-1.732620716,0,1,0,0.693147182,0.693147182,-1.726757884,-1.732620716,0,0.528914775,4,1,-0.199914411,-0.051873606,0.528914775,Treated,On support,1,-0.380009711,1049,613,1,0.00026522,,Abu Nsair,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-0.577160358,-0.577160358
10,female,Syria,,,2013,7,,,,,Unemployed,0,1,0,,,Wadi Al Sair,1,0,0,0,0,1,1,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,-0.517320216,0,-0.329257637,0,-0.271099925,1,2.331878901,1,2.005319834,0,-0.970658839,-1,-0.814232469,0,0.427046299,0,-0.55388248,0,-0.411957264,1,3.033284664,0,-0.321888655,1,1.516220331,0,-0.294564456,0,-0.388055086,0,-0.235809952,0,-0.135798275,0,-0.156860039,0.136522055,0.465949118,-0.076614469,1,urban,50000,150000,100000,1,0,0,0,0,0,0,1,2,2,2,2,1,1,0,3,0,2,0,0,0,0,0,12081,9.399389267,12081,0.34602657,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,-1.732620716,0,1,0,0.693147182,0.693147182,-1.726757884,-1.732620716,0,0.546157265,4,1,-0.199914411,-0.37845242,0.546157264,Treated,On support,1,-0.380009711,1079,641,1,0,,Wadi Al Sair,,,,,,,,,,,0,0,0,0,0,0,0,1,0,-0.577160358,-0.577160358
12,male,,,,2013,7,,,,,Unemployed,0,1,0,,,Amman,1,1,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-0.517320216,0,-0.329257637,0,-0.271099925,1,2.331878901,1,2.005319834,0,-0.970658839,-1,-0.814232469,0,0.427046299,0,-0.55388248,0,-0.411957264,0,-0.3294065,0,-0.321888655,0,-0.658993304,0,-0.294564456,0,-0.388055086,0,-0.235809952,0,-0.135798275,0,-0.156860039,0.136522055,0.025259452,-0.380009711,0,urban,50000,150000,100000,1,0,0,0,0,0,0,1,2,2,2,2,1,1,0,3,0,2,0,0,0,0,0,12081,9.399389267,12081,0.34602657,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,-1.732620716,0,1,0,0.693147182,0.693147182,-1.726757884,-1.732620716,0,0.601881994,5,1,1.703718781,1.467836499,0.601881993,Treated,On support,1,0.700712204,1154,683,1,0,,Amman,,,,,,,,,,,1,0,0,0,0,0,0,0,0,-0.577160358,-0.577160358
12,male,,,,2012,8,4,1,5,Carpenter,Blue Collar,1,0,0,District 5,,,1,1,1,0,0,0,0,1,-1,-1,1,0,0,0,1,0,0,0,0,0,1,1.93146193,0,-0.329257637,0,-0.271099925,0,-0.428488374,0,-0.498266846,1,1.029387832,-1,-0.814232469,-1,-2.339764118,1,1.803964496,0,-0.411957264,0,-0.3294065,0,-0.321888655,1,1.516220331,0,-0.294564456,0,-0.388055086,0,-0.235809952,0,-0.135798275,0,-0.156860039,-0.173301384,-0.094439477,0.167018458,0,urban,50000,150000,100000,1,0,0,0,0,0,0,1,2,2,2,2,1,1,1,4,0,2,2,2,0,1,0,12081,9.399389267,12081,0.34602657,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,-1.732620716,0,1,0,0.693147182,0.693147182,-1.726757884,-1.732620716,0,0.438532387,3,1,,,0.438532387,Untreated,On support,,,444,,0,,,District 5,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0,0
7,female,,,,2013,7,,,,,Unemployed,0,1,0,,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-0.517320216,0,-0.329257637,0,-0.271099925,0,-0.428488374,0,-0.498266846,0,-0.970658839,-1,-0.814232469,-1,-2.339764118,0,-0.55388248,0,-0.411957264,0,-0.3294065,0,-0.321888655,0,-0.658993304,0,-0.294564456,0,-0.388055086,0,-0.235809952,0,-0.135798275,0,-0.156860039,-0.755715668,-0.37845242,-0.380009711,1,urban,50000,150000,100000,1,0,0,0,0,0,0,1,2,2,2,2,1,1,0,3,0,2,0,0,0,0,0,12081,9.399389267,12081,0.34602657,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-1.732620716,0,1,0,0.693147182,0.693147182,-1.726757884,-1.732620716,0,0.585718649,4,1,-0.328886688,-0.051873606,0.585718648,Treated,On support,1,0.012043225,1127,675,1,0.000370613,,,,,,,,,,,,,,,,,,,,,,-0.577160358,-0.577160358
11,male,,,,2013,6,2,2,4,Driver,Blue Collar,1,0,0,District 5,,,0,1,,,,,,,0,0,,,,,1,0,0,0,0,0,0.211256117,-2.0239E-09,0.097879283,3.06645E-09,0.068515494,-1.22153E-08,0.155228764,1.55928E-08,0.199021205,-4.68612E-09,0.485318094,-2.63511E-08,0,1.227152824,0,0.427046299,0.23491028,5.15843E-09,0.145187601,-1.44844E-09,0.097959183,-1.73844E-09,0.09395425,6.33974E-09,1,1.516220331,0,-0.294564456,0,-0.388055086,0,-0.235809952,0,-0.135798275,0,-0.156860039,0.143409416,-1.2477E-09,0.041624993,0,urban,50000,150000,100000,1,0,0,0,0,0,0,1,2,2,2,2,1,1,1,3,0,2,2,2,0,1,0,12081,9.399389267,12081,0.34602657,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,-1.732620716,0,1,0,0.693147182,0.693147182,-1.726757884,-1.732620716,0,0.556723877,4,1,,,0.556723877,Untreated,On support,2,,653,,0,,,District 5,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0,0
9,female,,,,2013,9,3,3,6,N/A,Unemployed,1,0,0,District 5,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-0.517320216,0,-0.329257637,0,-0.271099925,0,-0.428488374,0,-0.498266846,0,-0.970658839,-1,-0.814232469,0,0.427046299,0,-0.55388248,0,-0.411957264,0,-0.3294065,0,-0.321888655,0,-0.658993304,0,-0.294564456,0,-0.388055086,0,-0.235809952,0,-0.135798275,0,-0.156860039,-0.328886688,-0.37845242,-0.380009711,1,urban,50000,150000,100000,1,0,0,0,0,0,0,1,2,2,2,2,1,1,0,3,0,2,0,0,0,0,0,12081,9.399389267,12081,0.34602657,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-1.732620716,0,1,0,0.693147182,0.693147182,-1.726757884,-1.732620716,0,0.524448517,4,1,,,0.524448516,Untreated,On support,1,,606,,0,,,District 5,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0,0
7,female,,,,2013,10,3,5,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-0.517320216,0,-0.329257637,0,-0.271099925,0,-0.428488374,0,-0.498266846,1,1.029387832,-1,-0.814232469,0,0.427046299,0,-0.55388248,0,-0.411957264,0,-0.3294065,0,-0.321888655,0,-0.658993304,0,-0.294564456,0,-0.388055086,0,-0.235809952,0,-0.135798275,0,-0.156860039,-0.225367948,-0.327388376,-0.136376798,1,urban,50000,150000,100000,1,0,0,0,0,0,0,1,2,2,2,2,1,1,1,3,0,2,2,2,0,1,0,12081,9.399389267,12081,0.34602657,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-1.732620716,0,1,0,0.693147182,0.693147182,-1.726757884,-1.732620716,0,0.456653515,3,1,,,0.456653515,Untreated,On support,,,497,,0,,,District 12,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,0,0
7,male,,,,2013,6,,,,,Unemployed,0,1,0,,,Sweileh,1,1,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,0,0,0,0,-0.517320216,0,-0.329257637,0,-0.271099925,0,-0.428488374,0,-0.498266846,0,-0.970658839,-1,-0.814232469,0,0.427046299,0,-0.55388248,1,2.425456285,0,-0.3294065,0,-0.321888655,1,1.516220331,0,-0.294564456,0,-0.388055086,0,-0.235809952,0,-0.135798275,0,-0.156860039,-0.328886688,-0.051873606,-0.076614469,0,urban,50000,150000,100000,1,0,0,0,0,0,0,1,2,2,2,2,1,1,0,3,0,2,0,0,0,0,0,12081,9.399389267,12081,0.34602657,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-1.732620716,0,1,0,0.693147182,0.693147182,-1.726757884,-1.732620716,0,0.68080429,5,1,-0.010545477,-0.327388376,0.680804289,Treated,On support,1,0.202890769,1222,701,1,0.006135456,,Sweileh,,,,,,,,,,,0,0,0,0,0,0,1,0,0,-0.577160358,-0.577160358
6,male,,,,2013,6,,,,,Unemployed,0,1,0,,,Sweileh,1,1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1.93146193,0,-0.329257637,0,-0.271099925,0,-0.428488374,0,-0.498266846,1,1.029387832,-1,-0.814232469,0,0.427046299,0,-0.55388248,0,-0.411957264,0,-0.3294065,0,-0.321888655,0,-0.658993304,0,-0.294564456,0,-0.388055086,0,-0.235809952,0,-0.135798275,0,-0.156860039,0.038705118,-0.094439477,-0.136376798,0,urban,50000,150000,100000,1,0,0,0,0,0,0,1,2,2,2,2,1,1,0,3,0,2,0,0,0,0,0,12081,9.399389267,12081,0.34602657,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-1.732620716,0,1,0,0.693147182,0.693147182,-1.726757884,-1.732620716,0,0.69268588,5,1,0.493294895,0.035857569,0.692685879,Treated,On support,1,0.167018458,1224,702,1,0,,Sweileh,,,,,,,,,,,0,0,0,0,0,0,1,0,0,-0.577160358,-0.577160358
8,male,Syria,,,2013,7,,,,,Unemployed,0,1,0,,,Wadi Al Sair,1,1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,1,0,0,0,1,1.93146193,0,-0.329257637,0,-0.271099925,0,-0.428488374,0,-0.498266846,1,1.029387832,-1,-0.814232469,0,0.427046299,0,-0.55388248,0,-0.411957264,0,-0.3294065,0,-0.321888655,1,1.516220331,0,-0.294564456,1,2.574831009,0,-0.235809952,0,-0.135798275,0,-0.156860039,0.038705118,-0.094439477,0.523199081,0,urban,50000,150000,100000,1,0,0,0,0,0,0,1,2,2,2,2,1,1,0,3,0,2,0,0,0,0,0,12081,9.399389267,12081,0.34602657,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,-1.732620716,0,1,0,0.693147182,0.693147182,-1.726757884,-1.732620716,0,0.652595484,5,1,0.240040794,1.310949087,0.652595483,Treated,On support,1,0.700712204,1199,695,1,0.004576991,,Wadi Al Sair,,,,,,,,,,,0,0,0,0,0,0,0,1,0,-0.577160358,-0.577160358
11,female,Syria,,,2013,8,,,,,Unemployed,0,1,0,,,Wadi Al Sair,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.517320216,0,-0.329257637,0,-0.271099925,0,-0.428488374,0,-0.498266846,1,1.029387832,0,1.227152824,0,0.427046299,0,-0.55388248,0,-0.411957264,0,-0.3294065,0,-0.321888655,0,-0.658993304,0,-0.294564456,0,-0.388055086,0,-0.235809952,0,-0.135798275,0,-0.156860039,-0.096395664,-0.327388376,-0.136376798,1,urban,50000,150000,100000,1,0,0,0,0,0,0,1,2,2,2,2,1,1,0,3,0,2,0,0,0,0,0,12081,9.399389267,12081,0.34602657,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,-1.732620716,0,1,0,0.693147182,0.693147182,-1.726757884,-1.732620716,0,0.515294359,4,1,1.048205256,1.766465783,0.515294358,Treated,On support,1,0.523199081,1027,595,1,0.000631025,,Wadi Al Sair,,,,,,,,,,,0,0,0,0,0,0,0,1,0,-0.577160358,-0.577160358
10,male,,,,2012,11,3,5,8,Retail Food,Blue Collar,1,0,0,District 5,,,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.93146193,0,-0.329257637,0,-0.271099925,1,2.331878901,1,2.005319834,0,-0.970658839,0,1.227152824,0,0.427046299,0,-0.55388248,0,-0.411957264,0,-0.3294065,0,-0.321888655,1,1.516220331,0,-0.294564456,0,-0.388055086,0,-0.235809952,0,-0.135798275,0,-0.156860039,0.529567361,0.258208364,-0.076614469,0,urban,50000,150000,100000,1,0,0,0,0,0,0,1,2,2,2,2,1,1,1,4,0,2,2,2,0,1,0,12081,9.399389267,12081,0.34602657,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-1.732620716,0,1,0,0.693147182,0.693147182,-1.726757884,-1.732620716,0,0.412981621,3,1,,,0.412981621,Untreated,On support,,,383,,0,,,District 5,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0,0
11,female,,,,2013,8,3,2,5,Freelance Food,Blue Collar,1,0,0,District 5,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.517320216,0,-0.329257637,0,-0.271099925,1,2.331878901,1,2.005319834,1,1.029387832,0,1.227152824,0,0.427046299,0,-0.55388248,0,-0.411957264,0,-0.3294065,0,-0.321888655,1,1.516220331,0,-0.294564456,0,-0.388055086,0,-0.235809952,0,-0.135798275,0,-0.156860039,0.369013071,0.076323487,0.167018458,1,urban,50000,150000,100000,1,0,0,0,0,0,0,1,2,2,2,2,1,1,1,3,0,2,2,2,0,1,0,12081,9.399389267,12081,0.34602657,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,-1.732620716,0,1,0,0.693147182,0.693147182,-1.726757884,-1.732620716,0,0.438482254,3,1,,,0.438482254,Untreated,On support,3,,443,,0,,,District 5,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0,0
12,female,,,,2013,15,3,4,,,Unemployed,1,0,0,District 9,,,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,1.93146193,0,-0.329257637,0,-0.271099925,0,-0.428488374,0,-0.498266846,0,-0.970658839,-1,-0.814232469,0,0.427046299,0,-0.55388248,0,-0.411957264,0,-0.3294065,0,-0.321888655,0,-0.658993304,1,3.392046452,0,-0.388055086,0,-0.235809952,0,-0.135798275,0,-0.156860039,-0.064813629,-0.145503506,0.141646385,1,urban,50000,150000,100000,1,0,0,0,0,0,0,1,2,2,2,2,1,1,0,3,0,2,0,0,0,0,0,12081,9.399389267,12081,0.34602657,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,-1.732620716,0,1,0,0.693147182,0.693147182,-1.726757884,-1.732620716,0,0.38065458,2,1,,,0.38065458,Untreated,On support,,,289,,0,,,District 9,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0
6,male,,,,2013,7,,,,,Unemployed,0,1,0,,,Irbid,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.517320216,0,-0.329257637,1,3.685667992,0,-0.428488374,0,-0.498266846,0,-0.970658839,0,1.227152824,0,0.427046299,0,-0.55388248,0,-0.411957264,0,-0.3294065,0,-0.321888655,0,-0.658993304,0,-0.294564456,0,-0.388055086,0,-0.235809952,0,-0.135798275,0,-0.156860039,0.65589577,0.453532904,-0.380009711,0,urban,50000,150000,100000,1,0,0,0,0,0,0,1,2,2,2,2,1,1,0,3,0,2,0,0,0,0,0,12081,9.399389267,12081,0.34602657,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-1.732620716,0,1,0,0.693147182,0.693147182,-1.726757884,-1.732620716,0,0.677024795,5,1,-0.010545477,-0.327388376,0.677024794,Treated,On support,1,0.202890769,1209,701,1,0.002355961,,Irbid,,,,,,,,,,,0,0,1,0,0,0,0,0,0,-0.577160358,-0.577160358
